Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,Sierra Leone,8.460555,-11.779889,2/14/20,0,0,0
,Malawi,-13.254308,34.301525,2/14/20,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2/14/20,0,0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2/14/20,0,0,0
,South Sudan,6.877,31.307,2/14/20,0,0,0
,Western Sahara,24.2155,-12.8858,2/14/20,0,0,0
,Sao Tome and Principe,0.18636,6.613081,2/14/20,0,0,0
,Afghanistan,33,65,2/15/20,0,0,0
,Albania,41.1533,20.1683,2/15/20,0,0,0
,Algeria,28.0339,1.6596,2/15/20,0,0,0
,Andorra,42.5063,1.5218,2/15/20,0,0,0
,Angola,-11.2027,17.8739,2/15/20,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/15/20,0,0,0
,Argentina,-38.4161,-63.6167,2/15/20,0,0,0
,Armenia,40.0691,45.0382,2/15/20,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/15/20,0,0,0
New South Wales,Australia,-33.8688,151.2093,2/15/20,4,0,0
Northern Territory,Australia,-12.4634,130.8456,2/15/20,0,0,0
Queensland,Australia,-28.0167,153.4,2/15/20,5,0,0
South Australia,Australia,-34.9285,138.6007,2/15/20,2,0,0
Tasmania,Australia,-41.4545,145.9707,2/15/20,0,0,0
Victoria,Australia,-37.8136,144.9631,2/15/20,4,0,0
Western Australia,Australia,-31.9505,115.8605,2/15/20,0,0,0
,Austria,47.5162,14.5501,2/15/20,0,0,0
,Azerbaijan,40.1431,47.5769,2/15/20,0,0,0
,Bahamas,25.0343,-77.3963,2/15/20,0,0,0
,Bahrain,26.0275,50.55,2/15/20,0,0,0
,Bangladesh,23.685,90.3563,2/15/20,0,0,0
,Barbados,13.1939,-59.5432,2/15/20,0,0,0
,Belarus,53.7098,27.9534,2/15/20,0,0,0
,Belgium,50.8333,4,2/15/20,1,0,0
,Benin,9.3077,2.3158,2/15/20,0,0,0
,Bhutan,27.5142,90.4336,2/15/20,0,0,0
,Bolivia,-16.2902,-63.5887,2/15/20,0,0,0
,Bosnia and Herzegovina,43.9159,17.6791,2/15/20,0,0,0
,Brazil,-14.235,-51.9253,2/15/20,0,0,0
,Brunei,4.5353,114.7277,2/15/20,0,0,0
,Bulgaria,42.7339,25.4858,2/15/20,0,0,0
,Burkina Faso,12.2383,-1.5616,2/15/20,0,0,0
,Cabo Verde,16.5388,-23.0418,2/15/20,0,0,0
,Cambodia,11.55,104.9167,2/15/20,1,0,0
,Cameroon,3.848,11.5021,2/15/20,0,0,0
Alberta,Canada,53.9333,-116.5765,2/15/20,0,0,0
British Columbia,Canada,49.2827,-123.1207,2/15/20,4,0,0
Grand Princess,Canada,37.6489,-122.6655,2/15/20,0,0,0
Manitoba,Canada,53.7609,-98.8139,2/15/20,0,0,0
New Brunswick,Canada,46.5653,-66.4619,2/15/20,0,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/15/20,0,0,0
Nova Scotia,Canada,44.682,-63.7443,2/15/20,0,0,0
Ontario,Canada,51.2538,-85.3232,2/15/20,3,0,0
Prince Edward Island,Canada,46.5107,-63.4168,2/15/20,0,0,0
Quebec,Canada,52.9399,-73.5491,2/15/20,0,0,0
Saskatchewan,Canada,52.9399,-106.4509,2/15/20,0,0,0
,Central African Republic,6.6111,20.9394,2/15/20,0,0,0
,Chad,15.4542,18.7322,2/15/20,0,0,0
,Chile,-35.6751,-71.543,2/15/20,0,0,0
Anhui,China,31.8257,117.2264,2/15/20,950,6,0
Beijing,China,40.1824,116.4142,2/15/20,375,4,0
Chongqing,China,30.0572,107.874,2/15/20,544,5,0
Fujian,China,26.0789,117.9874,2/15/20,285,0,0
Gansu,China,37.8099,101.0583,2/15/20,90,2,0
Guangdong,China,23.3417,113.4244,2/15/20,1294,2,0
Guangxi,China,23.8298,108.7881,2/15/20,235,2,0
Guizhou,China,26.8154,106.8748,2/15/20,143,1,0
Hainan,China,19.1959,109.7453,2/15/20,162,4,0
Hebei,China,39.549,116.1306,2/15/20,291,3,0
Heilongjiang,China,47.862,127.7615,2/15/20,425,11,0
Henan,China,33.882,113.614,2/15/20,1212,13,0
Hong Kong,China,22.3,114.2,2/15/20,56,1,0
Hubei,China,30.9756,112.2707,2/15/20,56249,1596,0
Hunan,China,27.6104,111.7088,2/15/20,1001,2,0
Inner Mongolia,China,44.0935,113.9448,2/15/20,68,0,0
Jiangsu,China,32.9711,119.455,2/15/20,604,0,0
Jiangxi,China,27.614,115.7221,2/15/20,913,1,0
Jilin,China,43.6661,126.1923,2/15/20,88,1,0
Liaoning,China,41.2956,122.6085,2/15/20,119,1,0
Macau,China,22.1667,113.55,2/15/20,10,0,0
Ningxia,China,37.2692,106.1655,2/15/20,70,0,0
Qinghai,China,35.7452,95.9956,2/15/20,18,0,0
Shaanxi,China,35.1917,108.8701,2/15/20,232,0,0
Shandong,China,36.3427,118.1498,2/15/20,532,2,0
Shanghai,China,31.202,121.4491,2/15/20,326,1,0
Shanxi,China,37.5777,112.2922,2/15/20,128,0,0
Sichuan,China,30.6171,102.7103,2/15/20,470,1,0
Tianjin,China,39.3054,117.323,2/15/20,122,3,0
Tibet,China,31.6927,88.0924,2/15/20,1,0,0
Xinjiang,China,41.1129,85.2401,2/15/20,70,1,0
Yunnan,China,24.974,101.487,2/15/20,168,0,0
Zhejiang,China,29.1832,120.0934,2/15/20,1162,0,0
,Colombia,4.5709,-74.2973,2/15/20,0,0,0
,Congo (Brazzaville),-4.0383,21.7587,2/15/20,0,0,0
,Congo (Kinshasa),-4.0383,21.7587,2/15/20,0,0,0
,Costa Rica,9.7489,-83.7534,2/15/20,0,0,0
,Cote d'Ivoire,7.54,-5.5471,2/15/20,0,0,0
,Croatia,45.1,15.2,2/15/20,0,0,0
,Diamond Princess,0,0,2/15/20,285,0,0
,Cuba,22,-80,2/15/20,0,0,0
,Cyprus,35.1264,33.4299,2/15/20,0,0,0
,Czechia,49.8175,15.473,2/15/20,0,0,0
Faroe Islands,Denmark,61.8926,-6.9118,2/15/20,0,0,0
Greenland,Denmark,71.7069,-42.6043,2/15/20,0,0,0
,Denmark,56.2639,9.5018,2/15/20,0,0,0
,Djibouti,11.8251,42.5903,2/15/20,0,0,0
,Dominican Republic,18.7357,-70.1627,2/15/20,0,0,0
,Ecuador,-1.8312,-78.1834,2/15/20,0,0,0
,Egypt,26,30,2/15/20,1,0,0
,El Salvador,13.7942,-88.8965,2/15/20,0,0,0
,Equatorial Guinea,1.5,10,2/15/20,0,0,0
,Eritrea,15.1794,39.7823,2/15/20,0,0,0
,Estonia,58.5953,25.0136,2/15/20,0,0,0
,Eswatini,-26.5225,31.4659,2/15/20,0,0,0
,Ethiopia,9.145,40.4897,2/15/20,0,0,0
,Fiji,-17.7134,178.065,2/15/20,0,0,0
,Finland,64,26,2/15/20,1,0,0
French Guiana,France,3.9339,-53.1258,2/15/20,0,0,0
French Polynesia,France,-17.6797,149.4068,2/15/20,0,0,0
Guadeloupe,France,16.25,-61.5833,2/15/20,0,0,0
Mayotte,France,-12.8275,45.1662,2/15/20,0,0,0
New Caledonia,France,-20.9043,165.618,2/15/20,0,0,0
Reunion,France,-21.1351,55.2471,2/15/20,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2/15/20,0,0,0
St Martin,France,18.0708,-63.0501,2/15/20,0,0,0
Martinique,France,14.6415,-61.0242,2/15/20,0,0,0
,France,46.2276,2.2137,2/15/20,12,1,0
,Gabon,-0.8037,11.6094,2/15/20,0,0,0
,Gambia,13.4432,-15.3101,2/15/20,0,0,0
,Georgia,42.3154,43.3569,2/15/20,0,0,0
,Germany,51,9,2/15/20,16,0,0
,Ghana,7.9465,-1.0232,2/15/20,0,0,0
,Greece,39.0742,21.8243,2/15/20,0,0,0
,Guatemala,15.7835,-90.2308,2/15/20,0,0,0
,Guinea,9.9456,-9.6966,2/15/20,0,0,0
,Guyana,5,-58.75,2/15/20,0,0,0
,Haiti,18.9712,-72.2852,2/15/20,0,0,0
,Holy See,41.9029,12.4534,2/15/20,0,0,0
,Honduras,15.2,-86.2419,2/15/20,0,0,0
,Hungary,47.1625,19.5033,2/15/20,0,0,0
,Iceland,64.9631,-19.0208,2/15/20,0,0,0
,India,21,78,2/15/20,3,0,0
,Indonesia,-0.7893,113.9213,2/15/20,0,0,0
,Iran,32,53,2/15/20,0,0,0
,Iraq,33,44,2/15/20,0,0,0
,Ireland,53.1424,-7.6921,2/15/20,0,0,0
,Israel,31,35,2/15/20,0,0,0
,Italy,43,12,2/15/20,3,0,0
,Jamaica,18.1096,-77.2975,2/15/20,0,0,0
,Japan,36,138,2/15/20,43,1,0
,Jordan,31.24,36.51,2/15/20,0,0,0
,Kazakhstan,48.0196,66.9237,2/15/20,0,0,0
,Kenya,-0.0236,37.9062,2/15/20,0,0,0
,South Korea,36,128,2/15/20,28,0,0
,Kuwait,29.5,47.75,2/15/20,0,0,0
,Kyrgyzstan,41.2044,74.7661,2/15/20,0,0,0
,Latvia,56.8796,24.6032,2/15/20,0,0,0
,Lebanon,33.8547,35.8623,2/15/20,0,0,0
,Liberia,6.4281,-9.4295,2/15/20,0,0,0
,Liechtenstein,47.14,9.55,2/15/20,0,0,0
,Lithuania,55.1694,23.8813,2/15/20,0,0,0
,Luxembourg,49.8153,6.1296,2/15/20,0,0,0
,Madagascar,-18.7669,46.8691,2/15/20,0,0,0
,Malaysia,2.5,112.5,2/15/20,22,0,0
,Maldives,3.2028,73.2207,2/15/20,0,0,0
,Malta,35.9375,14.3754,2/15/20,0,0,0
,Mauritania,21.0079,10.9408,2/15/20,0,0,0
,Mauritius,-20.2,57.5,2/15/20,0,0,0
,Mexico,23.6345,-102.5528,2/15/20,0,0,0
,Moldova,47.4116,28.3699,2/15/20,0,0,0
,Monaco,43.7333,7.4167,2/15/20,0,0,0
,Mongolia,46.8625,103.8467,2/15/20,0,0,0
,Montenegro,42.5,19.3,2/15/20,0,0,0
,Morocco,31.7917,-7.0926,2/15/20,0,0,0
,Namibia,-22.9576,18.4904,2/15/20,0,0,0
,Nepal,28.1667,84.25,2/15/20,1,0,0
Aruba,Netherlands,12.5186,-70.0358,2/15/20,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/15/20,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/15/20,0,0,0
,Netherlands,52.1326,5.2913,2/15/20,0,0,0
,New Zealand,-40.9006,174.886,2/15/20,0,0,0
,Nicaragua,12.8654,-85.2072,2/15/20,0,0,0
,Niger,17.6078,8.0817,2/15/20,0,0,0
,Nigeria,9.082,8.6753,2/15/20,0,0,0
,North Macedonia,41.6086,21.7453,2/15/20,0,0,0
,Norway,60.472,8.4689,2/15/20,0,0,0
,Oman,21,57,2/15/20,0,0,0
,Pakistan,30.3753,69.3451,2/15/20,0,0,0
,Panama,8.538,-80.7821,2/15/20,0,0,0
,Papua New Guinea,-6.315,143.9555,2/15/20,0,0,0
,Paraguay,-23.4425,-58.4438,2/15/20,0,0,0
,Peru,-9.19,-75.0152,2/15/20,0,0,0
,Philippines,13,122,2/15/20,3,1,0
,Poland,51.9194,19.1451,2/15/20,0,0,0
,Portugal,39.3999,-8.2245,2/15/20,0,0,0
,Qatar,25.3548,51.1839,2/15/20,0,0,0
,Romania,45.9432,24.9668,2/15/20,0,0,0
,Russia,60,90,2/15/20,2,0,0
,Rwanda,-1.9403,29.8739,2/15/20,0,0,0
,Saint Lucia,13.9094,-60.9789,2/15/20,0,0,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/15/20,0,0,0
,San Marino,43.9424,12.4578,2/15/20,0,0,0
,Saudi Arabia,24,45,2/15/20,0,0,0
,Senegal,14.4974,-14.4524,2/15/20,0,0,0
,Serbia,44.0165,21.0059,2/15/20,0,0,0
,Seychelles,-4.6796,55.492,2/15/20,0,0,0
,Singapore,1.2833,103.8333,2/15/20,72,0,0
,Slovakia,48.669,19.699,2/15/20,0,0,0
,Slovenia,46.1512,14.9955,2/15/20,0,0,0
,Somalia,5.1521,46.1996,2/15/20,0,0,0
,South Africa,-30.5595,22.9375,2/15/20,0,0,0
,Spain,40,-4,2/15/20,2,0,0
,Sri Lanka,7,81,2/15/20,1,0,0
,Sudan,12.8628,30.2176,2/15/20,0,0,0
,Suriname,3.9193,-56.0278,2/15/20,0,0,0
,Sweden,63,16,2/15/20,1,0,0
,Switzerland,46.8182,8.2275,2/15/20,0,0,0
,Taiwan*,23.7,121,2/15/20,18,0,0
,Tanzania,-6.369,34.8888,2/15/20,0,0,0
,Thailand,15,101,2/15/20,33,0,0
,Togo,8.6195,0.8248,2/15/20,0,0,0
,Trinidad and Tobago,10.6918,-61.2225,2/15/20,0,0,0
,Tunisia,34,9,2/15/20,0,0,0
,Turkey,38.9637,35.2433,2/15/20,0,0,0
,Uganda,1,32,2/15/20,0,0,0
,Ukraine,48.3794,31.1656,2/15/20,0,0,0
,United Arab Emirates,24,54,2/15/20,8,0,0
Bermuda,United Kingdom,32.3078,-64.7505,2/15/20,0,0,0
Cayman Islands,United Kingdom,19.3133,-81.2546,2/15/20,0,0,0
Channel Islands,United Kingdom,49.3723,-2.3644,2/15/20,0,0,0
Gibraltar,United Kingdom,36.1408,-5.3536,2/15/20,0,0,0
Isle of Man,United Kingdom,54.2361,-4.5481,2/15/20,0,0,0
Montserrat,United Kingdom,16.7425,-62.1874,2/15/20,0,0,0
,United Kingdom,55.3781,-3.436,2/15/20,9,0,0
,Uruguay,-32.5228,-55.7658,2/15/20,0,0,0
,US,37.0902,-95.7129,2/15/20,13,0,0
,Uzbekistan,41.3775,64.5853,2/15/20,0,0,0
,Venezuela,6.4238,-66.5897,2/15/20,0,0,0
,Vietnam,16,108,2/15/20,16,0,0
,Zambia,-15.4167,28.2833,2/15/20,0,0,0
,Zimbabwe,-20,30,2/15/20,0,0,0
Diamond Princess,Canada,0,0,2/15/20,0,0,0
,Dominica,15.415,-61.371,2/15/20,0,0,0
,Grenada,12.1165,-61.679,2/15/20,0,0,0
,Mozambique,-18.665695,35.529562,2/15/20,0,0,0
,Syria,34.802075,38.996815,2/15/20,0,0,0
,Timor-Leste,-8.874217,125.727539,2/15/20,0,0,0
,Belize,13.1939,-59.5432,2/15/20,0,0,0
Recovered,Canada,0,0,2/15/20,0,0,0
,Laos,19.85627,102.495496,2/15/20,0,0,0
,Libya,26.3351,17.228331,2/15/20,0,0,0
,West Bank and Gaza,31.9522,35.2332,2/15/20,0,0,0
,Guinea-Bissau,11.8037,-15.1804,2/15/20,0,0,0
,Mali,17.570692,-3.996166,2/15/20,0,0,0
,Saint Kitts and Nevis,17.357822,-62.782998,2/15/20,0,0,0
Northwest Territories,Canada,64.8255,-124.8457,2/15/20,0,0,0
Yukon,Canada,64.2823,-135,2/15/20,0,0,0
,Kosovo,42.602636,20.902977,2/15/20,0,0,0
,Burma,21.9162,95.956,2/15/20,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,2/15/20,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,2/15/20,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,2/15/20,0,0,0
,MS Zaandam,0,0,2/15/20,0,0,0
,Botswana,-22.3285,24.6849,2/15/20,0,0,0
,Burundi,-3.3731,29.9189,2/15/20,0,0,0
,Sierra Leone,8.460555,-11.779889,2/15/20,0,0,0
,Malawi,-13.254308,34.301525,2/15/20,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2/15/20,0,0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2/15/20,0,0,0
,South Sudan,6.877,31.307,2/15/20,0,0,0
,Western Sahara,24.2155,-12.8858,2/15/20,0,0,0
,Sao Tome and Principe,0.18636,6.613081,2/15/20,0,0,0
,Afghanistan,33,65,2/16/20,0,0,0
,Albania,41.1533,20.1683,2/16/20,0,0,0
,Algeria,28.0339,1.6596,2/16/20,0,0,0
,Andorra,42.5063,1.5218,2/16/20,0,0,0
,Angola,-11.2027,17.8739,2/16/20,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/16/20,0,0,0
,Argentina,-38.4161,-63.6167,2/16/20,0,0,0
,Armenia,40.0691,45.0382,2/16/20,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/16/20,0,0,0
New South Wales,Australia,-33.8688,151.2093,2/16/20,4,0,0
Northern Territory,Australia,-12.4634,130.8456,2/16/20,0,0,0
Queensland,Australia,-28.0167,153.4,2/16/20,5,0,0
South Australia,Australia,-34.9285,138.6007,2/16/20,2,0,0
Tasmania,Australia,-41.4545,145.9707,2/16/20,0,0,0
Victoria,Australia,-37.8136,144.9631,2/16/20,4,0,0
Western Australia,Australia,-31.9505,115.8605,2/16/20,0,0,0
,Austria,47.5162,14.5501,2/16/20,0,0,0
,Azerbaijan,40.1431,47.5769,2/16/20,0,0,0
,Bahamas,25.0343,-77.3963,2/16/20,0,0,0
,Bahrain,26.0275,50.55,2/16/20,0,0,0
,Bangladesh,23.685,90.3563,2/16/20,0,0,0
,Barbados,13.1939,-59.5432,2/16/20,0,0,0
,Belarus,53.7098,27.9534,2/16/20,0,0,0
,Belgium,50.8333,4,2/16/20,1,0,0
,Benin,9.3077,2.3158,2/16/20,0,0,0
,Bhutan,27.5142,90.4336,2/16/20,0,0,0
,Bolivia,-16.2902,-63.5887,2/16/20,0,0,0
,Bosnia and Herzegovina,43.9159,17.6791,2/16/20,0,0,0
,Brazil,-14.235,-51.9253,2/16/20,0,0,0
,Brunei,4.5353,114.7277,2/16/20,0,0,0
,Bulgaria,42.7339,25.4858,2/16/20,0,0,0
,Burkina Faso,12.2383,-1.5616,2/16/20,0,0,0
,Cabo Verde,16.5388,-23.0418,2/16/20,0,0,0
,Cambodia,11.55,104.9167,2/16/20,1,0,0
,Cameroon,3.848,11.5021,2/16/20,0,0,0
Alberta,Canada,53.9333,-116.5765,2/16/20,0,0,0
British Columbia,Canada,49.2827,-123.1207,2/16/20,4,0,0
Grand Princess,Canada,37.6489,-122.6655,2/16/20,0,0,0
Manitoba,Canada,53.7609,-98.8139,2/16/20,0,0,0
New Brunswick,Canada,46.5653,-66.4619,2/16/20,0,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/16/20,0,0,0
Nova Scotia,Canada,44.682,-63.7443,2/16/20,0,0,0
Ontario,Canada,51.2538,-85.3232,2/16/20,3,0,0
Prince Edward Island,Canada,46.5107,-63.4168,2/16/20,0,0,0
Quebec,Canada,52.9399,-73.5491,2/16/20,0,0,0
Saskatchewan,Canada,52.9399,-106.4509,2/16/20,0,0,0
,Central African Republic,6.6111,20.9394,2/16/20,0,0,0
,Chad,15.4542,18.7322,2/16/20,0,0,0
,Chile,-35.6751,-71.543,2/16/20,0,0,0
Anhui,China,31.8257,117.2264,2/16/20,962,6,0
Beijing,China,40.1824,116.4142,2/16/20,380,4,0
Chongqing,China,30.0572,107.874,2/16/20,551,5,0
Fujian,China,26.0789,117.9874,2/16/20,287,0,0
Gansu,China,37.8099,101.0583,2/16/20,90,2,0
Guangdong,China,23.3417,113.4244,2/16/20,1316,2,0
Guangxi,China,23.8298,108.7881,2/16/20,237,2,0
Guizhou,China,26.8154,106.8748,2/16/20,144,1,0
Hainan,China,19.1959,109.7453,2/16/20,162,4,0
Hebei,China,39.549,116.1306,2/16/20,300,3,0
Heilongjiang,China,47.862,127.7615,2/16/20,445,11,0
Henan,China,33.882,113.614,2/16/20,1231,13,0
Hong Kong,China,22.3,114.2,2/16/20,57,1,0
Hubei,China,30.9756,112.2707,2/16/20,58182,1696,0
Hunan,China,27.6104,111.7088,2/16/20,1004,3,0
Inner Mongolia,China,44.0935,113.9448,2/16/20,70,0,0
Jiangsu,China,32.9711,119.455,2/16/20,617,0,0
Jiangxi,China,27.614,115.7221,2/16/20,925,1,0
Jilin,China,43.6661,126.1923,2/16/20,89,1,0
Liaoning,China,41.2956,122.6085,2/16/20,121,1,0
Macau,China,22.1667,113.55,2/16/20,10,0,0
Ningxia,China,37.2692,106.1655,2/16/20,70,0,0
Qinghai,China,35.7452,95.9956,2/16/20,18,0,0
Shaanxi,China,35.1917,108.8701,2/16/20,236,0,0
Shandong,China,36.3427,118.1498,2/16/20,537,2,0
Shanghai,China,31.202,121.4491,2/16/20,328,1,0
Shanxi,China,37.5777,112.2922,2/16/20,129,0,0
Sichuan,China,30.6171,102.7103,2/16/20,481,3,0
Tianjin,China,39.3054,117.323,2/16/20,124,3,0
Tibet,China,31.6927,88.0924,2/16/20,1,0,0
Xinjiang,China,41.1129,85.2401,2/16/20,71,1,0
Yunnan,China,24.974,101.487,2/16/20,171,0,0
Zhejiang,China,29.1832,120.0934,2/16/20,1167,0,0
,Colombia,4.5709,-74.2973,2/16/20,0,0,0
,Congo (Brazzaville),-4.0383,21.7587,2/16/20,0,0,0
,Congo (Kinshasa),-4.0383,21.7587,2/16/20,0,0,0
,Costa Rica,9.7489,-83.7534,2/16/20,0,0,0
,Cote d'Ivoire,7.54,-5.5471,2/16/20,0,0,0
,Croatia,45.1,15.2,2/16/20,0,0,0
,Diamond Princess,0,0,2/16/20,355,0,0
,Cuba,22,-80,2/16/20,0,0,0
,Cyprus,35.1264,33.4299,2/16/20,0,0,0
,Czechia,49.8175,15.473,2/16/20,0,0,0
Faroe Islands,Denmark,61.8926,-6.9118,2/16/20,0,0,0
Greenland,Denmark,71.7069,-42.6043,2/16/20,0,0,0
,Denmark,56.2639,9.5018,2/16/20,0,0,0
,Djibouti,11.8251,42.5903,2/16/20,0,0,0
,Dominican Republic,18.7357,-70.1627,2/16/20,0,0,0
,Ecuador,-1.8312,-78.1834,2/16/20,0,0,0
,Egypt,26,30,2/16/20,1,0,0
,El Salvador,13.7942,-88.8965,2/16/20,0,0,0
,Equatorial Guinea,1.5,10,2/16/20,0,0,0
,Eritrea,15.1794,39.7823,2/16/20,0,0,0
,Estonia,58.5953,25.0136,2/16/20,0,0,0
,Eswatini,-26.5225,31.4659,2/16/20,0,0,0
,Ethiopia,9.145,40.4897,2/16/20,0,0,0
,Fiji,-17.7134,178.065,2/16/20,0,0,0
,Finland,64,26,2/16/20,1,0,0
French Guiana,France,3.9339,-53.1258,2/16/20,0,0,0
French Polynesia,France,-17.6797,149.4068,2/16/20,0,0,0
Guadeloupe,France,16.25,-61.5833,2/16/20,0,0,0
Mayotte,France,-12.8275,45.1662,2/16/20,0,0,0
New Caledonia,France,-20.9043,165.618,2/16/20,0,0,0
Reunion,France,-21.1351,55.2471,2/16/20,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2/16/20,0,0,0
St Martin,France,18.0708,-63.0501,2/16/20,0,0,0
Martinique,France,14.6415,-61.0242,2/16/20,0,0,0
,France,46.2276,2.2137,2/16/20,12,1,0
,Gabon,-0.8037,11.6094,2/16/20,0,0,0
,Gambia,13.4432,-15.3101,2/16/20,0,0,0
,Georgia,42.3154,43.3569,2/16/20,0,0,0
,Germany,51,9,2/16/20,16,0,0
,Ghana,7.9465,-1.0232,2/16/20,0,0,0
,Greece,39.0742,21.8243,2/16/20,0,0,0
,Guatemala,15.7835,-90.2308,2/16/20,0,0,0
,Guinea,9.9456,-9.6966,2/16/20,0,0,0
,Guyana,5,-58.75,2/16/20,0,0,0
,Haiti,18.9712,-72.2852,2/16/20,0,0,0
,Holy See,41.9029,12.4534,2/16/20,0,0,0
,Honduras,15.2,-86.2419,2/16/20,0,0,0
,Hungary,47.1625,19.5033,2/16/20,0,0,0
,Iceland,64.9631,-19.0208,2/16/20,0,0,0
,India,21,78,2/16/20,3,0,0
,Indonesia,-0.7893,113.9213,2/16/20,0,0,0
,Iran,32,53,2/16/20,0,0,0
,Iraq,33,44,2/16/20,0,0,0
,Ireland,53.1424,-7.6921,2/16/20,0,0,0
,Israel,31,35,2/16/20,0,0,0
,Italy,43,12,2/16/20,3,0,0
,Jamaica,18.1096,-77.2975,2/16/20,0,0,0
,Japan,36,138,2/16/20,59,1,0
,Jordan,31.24,36.51,2/16/20,0,0,0
,Kazakhstan,48.0196,66.9237,2/16/20,0,0,0
,Kenya,-0.0236,37.9062,2/16/20,0,0,0
,South Korea,36,128,2/16/20,29,0,0
,Kuwait,29.5,47.75,2/16/20,0,0,0
,Kyrgyzstan,41.2044,74.7661,2/16/20,0,0,0
,Latvia,56.8796,24.6032,2/16/20,0,0,0
,Lebanon,33.8547,35.8623,2/16/20,0,0,0
,Liberia,6.4281,-9.4295,2/16/20,0,0,0
,Liechtenstein,47.14,9.55,2/16/20,0,0,0
,Lithuania,55.1694,23.8813,2/16/20,0,0,0
,Luxembourg,49.8153,6.1296,2/16/20,0,0,0
,Madagascar,-18.7669,46.8691,2/16/20,0,0,0
,Malaysia,2.5,112.5,2/16/20,22,0,0
,Maldives,3.2028,73.2207,2/16/20,0,0,0
,Malta,35.9375,14.3754,2/16/20,0,0,0
,Mauritania,21.0079,10.9408,2/16/20,0,0,0
,Mauritius,-20.2,57.5,2/16/20,0,0,0
,Mexico,23.6345,-102.5528,2/16/20,0,0,0
,Moldova,47.4116,28.3699,2/16/20,0,0,0
,Monaco,43.7333,7.4167,2/16/20,0,0,0
,Mongolia,46.8625,103.8467,2/16/20,0,0,0
,Montenegro,42.5,19.3,2/16/20,0,0,0
,Morocco,31.7917,-7.0926,2/16/20,0,0,0
,Namibia,-22.9576,18.4904,2/16/20,0,0,0
,Nepal,28.1667,84.25,2/16/20,1,0,0
Aruba,Netherlands,12.5186,-70.0358,2/16/20,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/16/20,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/16/20,0,0,0
,Netherlands,52.1326,5.2913,2/16/20,0,0,0
,New Zealand,-40.9006,174.886,2/16/20,0,0,0
,Nicaragua,12.8654,-85.2072,2/16/20,0,0,0
,Niger,17.6078,8.0817,2/16/20,0,0,0
,Nigeria,9.082,8.6753,2/16/20,0,0,0
,North Macedonia,41.6086,21.7453,2/16/20,0,0,0
,Norway,60.472,8.4689,2/16/20,0,0,0
,Oman,21,57,2/16/20,0,0,0
,Pakistan,30.3753,69.3451,2/16/20,0,0,0
,Panama,8.538,-80.7821,2/16/20,0,0,0
,Papua New Guinea,-6.315,143.9555,2/16/20,0,0,0
,Paraguay,-23.4425,-58.4438,2/16/20,0,0,0
,Peru,-9.19,-75.0152,2/16/20,0,0,0
,Philippines,13,122,2/16/20,3,1,0
,Poland,51.9194,19.1451,2/16/20,0,0,0
,Portugal,39.3999,-8.2245,2/16/20,0,0,0
,Qatar,25.3548,51.1839,2/16/20,0,0,0
,Romania,45.9432,24.9668,2/16/20,0,0,0
,Russia,60,90,2/16/20,2,0,0
,Rwanda,-1.9403,29.8739,2/16/20,0,0,0
,Saint Lucia,13.9094,-60.9789,2/16/20,0,0,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2/16/20,0,0,0
,San Marino,43.9424,12.4578,2/16/20,0,0,0
,Saudi Arabia,24,45,2/16/20,0,0,0
,Senegal,14.4974,-14.4524,2/16/20,0,0,0
,Serbia,44.0165,21.0059,2/16/20,0,0,0
,Seychelles,-4.6796,55.492,2/16/20,0,0,0
,Singapore,1.2833,103.8333,2/16/20,75,0,0
,Slovakia,48.669,19.699,2/16/20,0,0,0
,Slovenia,46.1512,14.9955,2/16/20,0,0,0
,Somalia,5.1521,46.1996,2/16/20,0,0,0
,South Africa,-30.5595,22.9375,2/16/20,0,0,0
,Spain,40,-4,2/16/20,2,0,0
,Sri Lanka,7,81,2/16/20,1,0,0
,Sudan,12.8628,30.2176,2/16/20,0,0,0
,Suriname,3.9193,-56.0278,2/16/20,0,0,0
,Sweden,63,16,2/16/20,1,0,0
